1,2,3,4,5
0.203683,0.208147,0.203125,0.207031,0.162516
0.207031,0.209821,0.206473,0.208705,0.16383
0.208705,0.210938,0.201451,0.202009,0.158573
0.202009,0.202567,0.19308,0.199219,0.156383
0.199219,0.199777,0.189732,0.195313,0.153317
0.194196,0.194196,0.186384,0.189174,0.148498
0.189174,0.194754,0.185826,0.194754,0.152878
0.194754,0.196987,0.19029,0.191964,0.150688
0.191964,0.195313,0.18471,0.189174,0.148498
0.188616,0.188616,0.180246,0.18471,0.144994
0.18471,0.1875,0.179129,0.1875,0.147184
0.1875,0.194196,0.186384,0.1875,0.147184
0.1875,0.189174,0.186942,0.189174,0.148498
0.189174,0.194196,0.188616,0.191964,0.150688
0.191964,0.196987,0.190848,0.196429,0.154193
0.196429,0.201451,0.196429,0.198661,0.155945
0.198661,0.199219,0.188616,0.189174,0.148498
0.189174,0.194754,0.188616,0.192522,0.151126
0.192522,0.195871,0.191964,0.192522,0.151126
0.191964,0.191964,0.186384,0.189732,0.148936
0.19029,0.196987,0.19029,0.195313,0.153317
0.195313,0.198103,0.195313,0.197545,0.155069
0.197545,0.198661,0.188616,0.188616,0.14806
0.188616,0.188616,0.179129,0.183594,0.144118
0.183594,0.1875,0.180246,0.180246,0.14149
0.180246,0.180804,0.176339,0.178571,0.140175
0.178571,0.179688,0.175781,0.176897,0.138861
0.176897,0.178013,0.172433,0.175781,0.137985
0.175781,0.186942,0.172991,0.185826,0.14587
0.185826,0.19029,0.185826,0.189732,0.148936
0.189732,0.196987,0.189732,0.196429,0.154193
0.196429,0.201451,0.194754,0.200893,0.157697
0.200893,0.205915,0.200893,0.204241,0.160325
0.205357,0.213728,0.205357,0.209821,0.164706
0.209821,0.211496,0.206473,0.207589,0.162953
0.207589,0.227679,0.207589,0.226004,0.177409
0.228795,0.235491,0.228795,0.232143,0.182228
0.232143,0.234375,0.226563,0.227679,0.178724
0.227679,0.229353,0.21596,0.217076,0.170401
0.217076,0.226004,0.216518,0.223214,0.175219
0.223214,0.228237,0.21875,0.220982,0.173467
0.220982,0.22433,0.218192,0.223214,0.175219
0.223214,0.226563,0.220424,0.225446,0.176971
0.225446,0.226563,0.21596,0.21875,0.171715
0.21875,0.219308,0.212612,0.216518,0.169963
0.216518,0.229911,0.216518,0.229911,0.180476
0.229911,0.245536,0.229911,0.244978,0.192303
0.244978,0.248884,0.239955,0.246094,0.193179
0.246094,0.246652,0.240513,0.242746,0.190551
0.242746,0.24721,0.241629,0.24442,0.191865
0.24442,0.245536,0.236607,0.238281,0.187046
0.238281,0.238281,0.233817,0.236049,0.185294
0.236049,0.239397,0.236049,0.237165,0.18617
0.237165,0.237165,0.229911,0.231027,0.181352
0.231027,0.232143,0.228237,0.231585,0.18179
0.231585,0.236607,0.231585,0.234375,0.18398
0.234375,0.242188,0.234375,0.241629,0.189674
0.241629,0.254464,0.238281,0.253906,0.199311
0.253906,0.256696,0.248884,0.256696,0.201502
0.256696,0.270089,0.256696,0.270089,0.212015
0.270089,0.272321,0.263951,0.267857,0.210263
0.267857,0.269531,0.262835,0.265067,0.208073
0.265067,0.267857,0.263951,0.265067,0.208073
0.264509,0.264509,0.25279,0.257813,0.202378
0.257813,0.260045,0.25558,0.259487,0.203692
0.259487,0.261161,0.257813,0.261161,0.205007
0.261161,0.275112,0.261161,0.273996,0.215082
0.273996,0.280134,0.273996,0.280134,0.2199
0.280134,0.282366,0.270647,0.270647,0.212453
0.270647,0.271763,0.265067,0.267299,0.209825
0.267299,0.270089,0.260603,0.265625,0.208511
0.265625,0.267299,0.263951,0.264509,0.207635
0.264509,0.265067,0.245536,0.25558,0.200626
0.25558,0.257813,0.248884,0.25,0.196245
0.249442,0.249442,0.237723,0.242746,0.190551
0.243862,0.25558,0.243862,0.25558,0.200626
0.25558,0.256696,0.250558,0.250558,0.196683
0.250558,0.252232,0.236049,0.238281,0.187046
0.238281,0.241071,0.233817,0.239955,0.18836
0.240513,0.248326,0.240513,0.24721,0.194055
0.246094,0.246094,0.238839,0.239397,0.187922
0.239397,0.242746,0.237165,0.237723,0.186608
0.237723,0.237723,0.224888,0.224888,0.176533
0.224888,0.226004,0.207589,0.209263,0.164268
0.209263,0.22154,0.204241,0.219308,0.172153
0.219308,0.223214,0.217076,0.218192,0.171277
0.218192,0.222098,0.217076,0.219866,0.172591
0.219866,0.220424,0.210379,0.210938,0.165582
0.210938,0.212054,0.207031,0.211496,0.16602
0.211496,0.212054,0.207589,0.208705,0.16383
0.208705,0.208705,0.205357,0.206473,0.162077
0.206473,0.215402,0.206473,0.212054,0.166458
0.212054,0.214286,0.205915,0.207031,0.162516
0.207031,0.207589,0.202567,0.205915,0.161639
0.205915,0.209263,0.204241,0.205357,0.161201
0.205357,0.205357,0.196987,0.198103,0.155507
0.198103,0.198661,0.19308,0.197545,0.155069
0.197545,0.207031,0.193638,0.195313,0.153317
0.195313,0.196987,0.18192,0.184152,0.144556
0.184152,0.198103,0.183036,0.193638,0.152002
0.193638,0.195871,0.19308,0.195313,0.153317
0.195313,0.195313,0.189732,0.192522,0.151126
0.192522,0.193638,0.167411,0.174665,0.137109
0.174665,0.180246,0.159598,0.16183,0.127034
0.16183,0.164063,0.151786,0.151786,0.119149
0.151786,0.157366,0.151228,0.155692,0.122215
0.155692,0.162388,0.152902,0.154018,0.120901
0.154018,0.15625,0.152902,0.15346,0.120463
0.15346,0.15904,0.151228,0.155692,0.122215
0.155692,0.157366,0.141741,0.148438,0.116521
0.148438,0.154018,0.147321,0.151228,0.118711
0.151228,0.155134,0.147879,0.151786,0.119149
0.151786,0.155692,0.15067,0.15346,0.120463
0.15346,0.154576,0.149554,0.152902,0.120025
0.152902,0.155134,0.148438,0.15067,0.118273
0.15067,0.154018,0.147879,0.149554,0.117397
0.149554,0.15346,0.148996,0.15346,0.120463
0.15346,0.155134,0.149554,0.151228,0.118711
0.151228,0.152902,0.146205,0.147879,0.116082
0.147879,0.151228,0.147321,0.149554,0.117397
0.149554,0.151786,0.148438,0.15067,0.118273
0.15067,0.152344,0.148438,0.150112,0.117835
0.150112,0.150112,0.141183,0.142299,0.111702
0.141741,0.141741,0.134487,0.135045,0.106008
0.135045,0.137277,0.133929,0.136161,0.106884
0.136161,0.138393,0.135045,0.137835,0.108198
0.137835,0.141183,0.133929,0.139509,0.109512
0.139509,0.149554,0.139509,0.146763,0.115206
0.147879,0.166295,0.147879,0.166295,0.130538
0.166295,0.171875,0.158482,0.162388,0.127472
0.162388,0.169643,0.16183,0.169643,0.133167
0.172991,0.177455,0.172991,0.175781,0.137985
0.175223,0.175223,0.151228,0.154576,0.121339
0.154576,0.15625,0.139509,0.141741,0.111264
0.141741,0.142299,0.136161,0.136719,0.107322
0.136719,0.145089,0.135045,0.136719,0.107322
0.136719,0.145089,0.135603,0.142857,0.11214
0.142857,0.146205,0.138393,0.141183,0.110826
0.141183,0.141741,0.132813,0.134487,0.10557
0.134487,0.134487,0.130022,0.131138,0.102941
0.131138,0.143973,0.13058,0.142857,0.11214
0.142857,0.149554,0.142857,0.143415,0.112578
0.143415,0.145647,0.140067,0.140625,0.110388
0.140625,0.145647,0.138951,0.145089,0.113892
0.111607,0.111607,0.09933,0.108259,0.084981
0.108817,0.115513,0.108817,0.111049,0.087171
0.111049,0.111607,0.102679,0.104911,0.082353
0.104911,0.104911,0.098772,0.102121,0.080163
0.102121,0.106027,0.101004,0.101563,0.079725
0.101563,0.105469,0.100446,0.103237,0.081039
0.103237,0.104911,0.101004,0.103237,0.081039
0.103237,0.105469,0.101563,0.102121,0.080163
0.102121,0.103795,0.098772,0.100446,0.078848
0.100446,0.102121,0.097098,0.09933,0.077972
0.09933,0.106027,0.089844,0.09096,0.071402
0.089844,0.089844,0.082031,0.08817,0.069212
0.08817,0.088728,0.085379,0.086496,0.067898
0.086496,0.094866,0.085938,0.094308,0.07403
0.097098,0.107143,0.097098,0.102679,0.080601
0.102679,0.106027,0.100446,0.101563,0.079725
0.101563,0.101563,0.093192,0.09375,0.073592
0.092634,0.092634,0.084263,0.086496,0.067898
0.086496,0.09933,0.085379,0.095982,0.075344
0.095982,0.098772,0.088728,0.09096,0.071402
0.09096,0.093192,0.087612,0.088728,0.06965
0.088728,0.094308,0.079799,0.094308,0.07403
0.094308,0.097656,0.09375,0.094866,0.074468
0.094866,0.095982,0.089286,0.089844,0.070526
0.089844,0.09654,0.089844,0.094308,0.07403
0.094308,0.095424,0.09096,0.093192,0.073154
0.094308,0.102679,0.094308,0.101004,0.079286
0.101004,0.107143,0.09654,0.102679,0.080601
0.102679,0.107701,0.102679,0.104911,0.082353
0.104911,0.105469,0.09375,0.097656,0.076658
0.097656,0.098214,0.09375,0.094308,0.07403
0.094308,0.09654,0.092634,0.09375,0.073592
0.087054,0.087054,0.077009,0.079799,0.062641
0.079799,0.085938,0.078125,0.085938,0.06746
0.085938,0.089844,0.085938,0.087612,0.068774
0.087612,0.09096,0.087054,0.089286,0.070088
0.089286,0.090402,0.087612,0.08817,0.069212
0.08817,0.088728,0.084821,0.08817,0.069212
0.08817,0.091518,0.087612,0.089286,0.070088
0.089286,0.092634,0.089286,0.091518,0.07184
0.091518,0.093192,0.090402,0.092076,0.072278
0.092076,0.09654,0.092076,0.095982,0.075344
0.095982,0.097098,0.094866,0.095982,0.075344
0.095982,0.095982,0.089286,0.09096,0.071402
0.09096,0.092076,0.09096,0.091518,0.07184
0.091518,0.094308,0.09096,0.09375,0.073592
0.09375,0.095982,0.091518,0.092634,0.072716
0.092634,0.09375,0.09096,0.09096,0.071402
0.09096,0.093192,0.089286,0.090402,0.070964
0.090402,0.090402,0.08817,0.088728,0.06965
0.088728,0.091518,0.08817,0.09096,0.071402
0.09096,0.092076,0.090402,0.091518,0.07184
0.091518,0.095982,0.090402,0.09375,0.073592
0.09375,0.098772,0.09375,0.095982,0.075344
0.095982,0.098772,0.094866,0.09654,0.075782
0.09654,0.097098,0.09375,0.095982,0.075344
0.095982,0.101563,0.095424,0.100446,0.078848
0.100446,0.105469,0.09654,0.104353,0.081915
0.104353,0.110491,0.104353,0.108817,0.085419
0.108817,0.111607,0.108259,0.110491,0.086733
0.110491,0.111607,0.106585,0.107143,0.084105
0.107143,0.107143,0.102679,0.104353,0.081915
0.104353,0.108259,0.103795,0.108259,0.084981
0.108259,0.110491,0.107701,0.110491,0.086733
0.110491,0.111049,0.108259,0.109933,0.086295
0.109933,0.111607,0.109933,0.110491,0.086733
0.110491,0.112723,0.109375,0.111607,0.087609
0.111607,0.112723,0.108817,0.108817,0.085419
0.108817,0.111607,0.108259,0.108817,0.085419
0.108817,0.116629,0.108817,0.114397,0.0898
0.114955,0.125,0.114955,0.124442,0.097685
0.124442,0.129464,0.123326,0.126116,0.098999
0.126116,0.12779,0.121652,0.123884,0.097247
0.123884,0.123884,0.113281,0.117188,0.09199
0.117188,0.123326,0.117188,0.123326,0.096809
0.123326,0.127232,0.122768,0.125,0.098123
0.125,0.126674,0.123326,0.124442,0.097685
0.124442,0.126116,0.11942,0.121652,0.095495
0.121652,0.126116,0.121094,0.124442,0.097685
0.124442,0.128348,0.124442,0.12779,0.100313
0.12779,0.13058,0.125558,0.128348,0.100751
0.128348,0.131696,0.127232,0.129464,0.101627
0.129464,0.130022,0.126116,0.12779,0.100313
0.12779,0.130022,0.126674,0.128906,0.101189
0.128906,0.129464,0.118304,0.121652,0.095495
0.121652,0.128906,0.119978,0.120536,0.094618
0.120536,0.125,0.120536,0.123326,0.096809
0.123326,0.123884,0.114397,0.116629,0.091552
0.116629,0.118862,0.107701,0.110491,0.086733
0.110491,0.112723,0.103237,0.110491,0.086733
0.110491,0.113839,0.109375,0.109933,0.086295
0.109933,0.111607,0.107701,0.111049,0.087171
0.111049,0.113839,0.109375,0.109375,0.085857
0.109375,0.109375,0.103237,0.103795,0.081477
0.103795,0.108259,0.099888,0.107701,0.084543
0.107701,0.109375,0.103795,0.103795,0.081477
0.103795,0.107701,0.101004,0.105469,0.082791
0.105469,0.111607,0.105469,0.108817,0.085419
0.108817,0.109933,0.106585,0.108259,0.084981
0.108259,0.114955,0.108259,0.114397,0.0898
0.114397,0.11942,0.111049,0.112165,0.088047
0.112165,0.113839,0.109375,0.113281,0.088923
0.113281,0.116071,0.111607,0.111607,0.087609
0.111607,0.117188,0.111049,0.116629,0.091552
0.117188,0.123326,0.117188,0.12221,0.095933
0.12221,0.12221,0.116071,0.119978,0.094181
0.119978,0.122768,0.119978,0.121094,0.095057
0.121094,0.122768,0.117746,0.120536,0.094618
0.120536,0.121094,0.112165,0.113839,0.089362
0.113839,0.119978,0.112723,0.117188,0.09199
0.117188,0.121094,0.114397,0.120536,0.094618
0.120536,0.125,0.119978,0.121652,0.095495
0.121652,0.12221,0.117746,0.11942,0.093742
0.11942,0.121652,0.114397,0.114955,0.090238
0.114955,0.118862,0.112165,0.118304,0.092866
0.118304,0.121094,0.118304,0.119978,0.094181
0.119978,0.119978,0.117188,0.117746,0.092428
0.118304,0.122768,0.118304,0.12221,0.095933
0.12221,0.123884,0.11942,0.120536,0.094618
0.120536,0.121094,0.118304,0.118862,0.093304
0.118862,0.120536,0.117746,0.11942,0.093742
0.11942,0.123884,0.117746,0.118862,0.093304
0.118304,0.118304,0.115513,0.117188,0.09199
0.117188,0.11942,0.112165,0.116071,0.091114
0.116071,0.118862,0.115513,0.116071,0.091114
0.116071,0.116071,0.112165,0.113839,0.089362
0.113839,0.114955,0.111607,0.113839,0.089362
0.113839,0.116629,0.112723,0.114955,0.090238
0.114955,0.115513,0.111049,0.111607,0.087609
0.112165,0.114397,0.112165,0.113839,0.089362
0.113839,0.114955,0.112723,0.113281,0.088923
0.113281,0.113839,0.109375,0.110491,0.086733
0.110491,0.112723,0.109375,0.111049,0.087171
0.111049,0.112165,0.109933,0.111607,0.087609
0.111607,0.112165,0.109375,0.109375,0.085857
0.109375,0.111049,0.107701,0.107701,0.084543
0.107701,0.108817,0.102679,0.104911,0.082353
0.104911,0.108259,0.104911,0.104911,0.082353
0.107143,0.110491,0.107143,0.110491,0.086733
0.110491,0.113281,0.108259,0.109375,0.085857
0.109375,0.116071,0.107701,0.114955,0.090238
0.114955,0.117746,0.113839,0.114955,0.090238
0.114955,0.117746,0.112165,0.117188,0.09199
0.11942,0.124442,0.11942,0.122768,0.096371
0.122768,0.125558,0.12221,0.125,0.098123
0.125,0.126674,0.123884,0.126116,0.098999
0.126116,0.130022,0.125,0.126674,0.099437
0.126674,0.128906,0.123884,0.124442,0.097685
0.124442,0.125558,0.12221,0.123326,0.096809
0.123884,0.133371,0.123884,0.132813,0.104256
0.132813,0.137277,0.13058,0.134487,0.10557
0.134487,0.140067,0.133371,0.140067,0.10995
0.141741,0.148438,0.141741,0.148438,0.116521
0.148438,0.149554,0.144531,0.147321,0.115644
0.147321,0.147321,0.138393,0.141183,0.110826
0.141183,0.141183,0.133929,0.134487,0.10557
0.134487,0.140067,0.133371,0.138951,0.109074
0.139509,0.147879,0.139509,0.146763,0.115206
0.146763,0.15346,0.145089,0.147879,0.116082
0.147879,0.150112,0.143973,0.147879,0.116082
0.147879,0.148438,0.138393,0.143973,0.113016
0.143415,0.143415,0.139509,0.141183,0.110826
0.141183,0.143415,0.140625,0.142299,0.111702
0.142299,0.143415,0.135603,0.136161,0.106884
0.136161,0.136161,0.128348,0.130022,0.102065
0.130022,0.133371,0.128348,0.132813,0.104256
0.132813,0.143973,0.132254,0.142299,0.111702
0.142299,0.142299,0.133929,0.137835,0.108198
0.137835,0.138951,0.135045,0.135045,0.106008
0.135045,0.135045,0.128906,0.131138,0.102941
0.131138,0.133371,0.130022,0.131696,0.103379
0.131696,0.132813,0.128906,0.131138,0.102941
0.131138,0.131696,0.125,0.129464,0.101627
0.129464,0.132813,0.128348,0.131138,0.102941
0.131138,0.135603,0.13058,0.135603,0.106446
0.135603,0.137277,0.131138,0.132254,0.103817
0.130022,0.130022,0.123884,0.124442,0.097685
0.124442,0.130022,0.123884,0.129464,0.101627
0.129464,0.130022,0.125558,0.128348,0.100751
0.128348,0.128906,0.125,0.12779,0.100313
0.12779,0.128906,0.126116,0.12779,0.100313
0.12779,0.131696,0.127232,0.130022,0.102065
0.13058,0.133371,0.13058,0.132813,0.104256
0.132813,0.132813,0.128348,0.128906,0.101189
0.128906,0.131138,0.128906,0.129464,0.101627
0.129464,0.132813,0.126674,0.132254,0.103817
0.132254,0.135603,0.131138,0.131138,0.102941
0.131138,0.135045,0.128348,0.135045,0.106008
0.135045,0.136719,0.129464,0.129464,0.101627
0.129464,0.131696,0.12779,0.12779,0.100313
0.12779,0.128906,0.120536,0.121652,0.095495
0.121652,0.12221,0.116071,0.116071,0.091114
0.116071,0.117188,0.108259,0.112723,0.088485
0.112723,0.11942,0.112723,0.117746,0.092428
0.117746,0.123884,0.117746,0.118304,0.092866
0.118304,0.118862,0.112165,0.114397,0.0898
0.114397,0.114955,0.111049,0.112723,0.088485
0.112723,0.113839,0.108817,0.110491,0.086733
0.110491,0.113839,0.108259,0.112165,0.088047
0.112165,0.117746,0.110491,0.117188,0.09199
0.117188,0.121094,0.116629,0.119978,0.094181
0.119978,0.121652,0.116629,0.118304,0.092866
0.118304,0.121094,0.117746,0.118862,0.093304
0.118862,0.121094,0.116071,0.117746,0.092428
0.117746,0.117746,0.111607,0.114955,0.090238
0.114955,0.116071,0.113281,0.114955,0.090238
0.114955,0.115513,0.112723,0.113281,0.088923
0.113281,0.114955,0.112165,0.113281,0.088923
0.113281,0.114955,0.112723,0.113281,0.088923
0.113281,0.113281,0.109375,0.112165,0.088047
0.112165,0.120536,0.111607,0.118862,0.093304
0.11942,0.12221,0.11942,0.11942,0.093742
0.11942,0.123326,0.118304,0.121652,0.095495
0.121652,0.122768,0.120536,0.121094,0.095057
0.121094,0.121652,0.112723,0.113839,0.089362
0.113839,0.115513,0.111049,0.113839,0.089362
0.113839,0.114955,0.108259,0.111607,0.087609
0.111607,0.113281,0.107701,0.107701,0.084543
0.107701,0.122768,0.107143,0.12221,0.095933
0.12221,0.136161,0.121652,0.13058,0.102503
0.13058,0.133929,0.124442,0.132254,0.103817
0.132254,0.135045,0.126116,0.127232,0.099875
0.127232,0.133929,0.124442,0.132813,0.104256
0.132813,0.137835,0.126674,0.127232,0.099875
0.127232,0.135045,0.125558,0.133929,0.105132
0.133929,0.135045,0.127232,0.128906,0.101189
0.128348,0.128348,0.123326,0.124442,0.097685
0.124442,0.126674,0.122768,0.125558,0.098561
0.125558,0.126116,0.121094,0.122768,0.096371
0.122768,0.123326,0.118862,0.12221,0.095933
0.12221,0.128348,0.12221,0.127232,0.099875
0.127232,0.13058,0.123884,0.125,0.098123
0.125,0.12779,0.125,0.125558,0.098561
0.125558,0.127232,0.124442,0.125558,0.098561
0.125558,0.125558,0.12221,0.124442,0.097685
0.124442,0.126116,0.123326,0.126116,0.098999
0.126116,0.126674,0.121652,0.122768,0.096371
0.122768,0.124442,0.120536,0.120536,0.094618
0.120536,0.121094,0.116629,0.118304,0.092866
0.118304,0.11942,0.116071,0.117188,0.09199
0.117188,0.118862,0.116071,0.117188,0.09199
0.117188,0.119978,0.117188,0.118304,0.092866
0.118304,0.119978,0.117188,0.118304,0.092866
0.118304,0.118862,0.115513,0.117746,0.092428
0.118862,0.12221,0.118862,0.119978,0.094181
0.119978,0.120536,0.116629,0.116629,0.091552
0.122768,0.123326,0.122768,0.122768,0.096371
0.123326,0.127232,0.123326,0.124442,0.097685
0.12779,0.129464,0.12779,0.12779,0.100313
0.12779,0.128906,0.123326,0.123326,0.096809
0.123326,0.124442,0.120536,0.120536,0.094618
0.121094,0.12221,0.121094,0.121094,0.095057
0.121094,0.124442,0.118304,0.119978,0.094181
0.119978,0.120536,0.118862,0.118862,0.093304
0.118304,0.118304,0.116629,0.116629,0.091552
0.116629,0.121652,0.114955,0.114955,0.090238
0.114955,0.115513,0.114955,0.114955,0.090238
0.114955,0.114955,0.109933,0.112165,0.088047
0.111607,0.111607,0.109375,0.109375,0.085857
0.110491,0.114397,0.110491,0.110491,0.086733
0.112165,0.113839,0.112165,0.112165,0.088047
0.113281,0.114397,0.113281,0.113281,0.088923
0.113281,0.113281,0.110491,0.111049,0.087171
0.111049,0.111607,0.111049,0.111049,0.087171
0.111049,0.111607,0.109933,0.109933,0.086295
0.109933,0.109933,0.106585,0.106585,0.083667
0.106585,0.109375,0.106027,0.106027,0.083229
0.106027,0.106585,0.100446,0.101563,0.079725
0.107143,0.108259,0.107143,0.107143,0.084105
0.107143,0.107701,0.106585,0.106585,0.083667
0.111049,0.111607,0.111049,0.111049,0.087171
0.114397,0.114955,0.114397,0.114397,0.0898
0.114397,0.12221,0.113839,0.114397,0.0898
0.114397,0.116071,0.113281,0.113281,0.088923
0.116071,0.117188,0.116071,0.116071,0.091114
0.117188,0.118304,0.117188,0.117188,0.09199
0.117188,0.117188,0.112723,0.112723,0.088485
0.112723,0.112723,0.109375,0.109933,0.086295
0.110491,0.111049,0.110491,0.110491,0.086733
0.111607,0.112723,0.111607,0.111607,0.087609
0.111607,0.112723,0.111049,0.111049,0.087171
0.111607,0.112723,0.111607,0.111607,0.087609
0.111607,0.112165,0.110491,0.111049,0.087171
0.111049,0.113281,0.110491,0.110491,0.086733
0.117188,0.117746,0.117188,0.117188,0.09199
0.117188,0.117746,0.114955,0.114955,0.090238
0.114955,0.114955,0.110491,0.110491,0.086733
0.110491,0.111049,0.102679,0.103795,0.081477
0.107701,0.108259,0.107701,0.107701,0.084543
0.107701,0.109933,0.104911,0.104911,0.082353
0.106027,0.107143,0.106027,0.106027,0.083229
0.106027,0.107143,0.106027,0.106027,0.083229
0.106027,0.107701,0.103237,0.103795,0.081477
0.103795,0.104353,0.097656,0.097656,0.076658
0.101004,0.101563,0.101004,0.101004,0.079286
0.103237,0.103795,0.103237,0.103237,0.081039
0.104353,0.107701,0.104353,0.106027,0.083229
0.107143,0.107143,0.107143,0.107143,0.084105
0.109933,0.111049,0.109933,0.109933,0.086295
0.115513,0.118304,0.115513,0.115513,0.090676
0.115513,0.115513,0.113281,0.113281,0.088923
0.113281,0.114397,0.109933,0.110491,0.086733
0.110491,0.111049,0.108817,0.108817,0.085419
0.111049,0.113281,0.111049,0.111049,0.087171
0.116629,0.116629,0.116629,0.116629,0.091552
0.12221,0.122768,0.12221,0.12221,0.095933
0.12221,0.126674,0.121094,0.121652,0.095495
0.121652,0.121652,0.11942,0.11942,0.093742
0.11942,0.121094,0.117746,0.117746,0.092428
0.117746,0.117746,0.113839,0.113839,0.089362
0.114955,0.117188,0.114955,0.114955,0.090238
0.114955,0.118862,0.114955,0.117746,0.092428
0.120536,0.121652,0.120536,0.120536,0.094618
0.12779,0.128348,0.12779,0.12779,0.100313
0.12779,0.128348,0.122768,0.122768,0.096371
0.122768,0.125,0.12221,0.12221,0.095933
0.12221,0.122768,0.11942,0.120536,0.094618
0.122768,0.123326,0.122768,0.122768,0.096371
0.123326,0.124442,0.123326,0.123326,0.096809
0.123884,0.124442,0.123884,0.123884,0.097247
0.123884,0.128906,0.123326,0.128348,0.100751
0.130022,0.13058,0.130022,0.130022,0.102065
0.130022,0.130022,0.124442,0.124442,0.097685
0.126674,0.130022,0.126674,0.126674,0.099437
0.126674,0.127232,0.125,0.126674,0.099437
0.126674,0.127232,0.126116,0.126116,0.098999
0.126116,0.127232,0.125,0.125,0.098123
0.128348,0.130022,0.128348,0.128348,0.100751
0.133929,0.134487,0.133929,0.133929,0.105132
0.133929,0.135045,0.131696,0.132813,0.104256
0.136719,0.137835,0.136719,0.136719,0.107322
0.136719,0.138951,0.133929,0.133929,0.105132
0.135045,0.137277,0.135045,0.135045,0.106008
0.135045,0.137277,0.125558,0.125558,0.098561
0.125558,0.13058,0.125,0.12779,0.100313
0.13058,0.131696,0.13058,0.13058,0.102503
0.134487,0.135045,0.134487,0.134487,0.10557
0.134487,0.135045,0.132254,0.132254,0.103817
0.132254,0.132254,0.129464,0.129464,0.101627
0.129464,0.132254,0.126674,0.132254,0.103817
0.135045,0.136719,0.135045,0.135045,0.106008
0.135045,0.136161,0.133371,0.133371,0.104694
0.133371,0.136161,0.133371,0.133371,0.104694
0.133371,0.133929,0.129464,0.129464,0.101627
0.129464,0.130022,0.126674,0.12779,0.100313
0.13058,0.131138,0.13058,0.13058,0.102503
0.131696,0.133929,0.131696,0.131696,0.103379
0.133929,0.133929,0.133929,0.133929,0.105132
0.133929,0.135603,0.133371,0.133371,0.104694
0.133371,0.133929,0.131696,0.133371,0.104694
0.136161,0.137277,0.136161,0.136161,0.106884
0.136161,0.136719,0.132813,0.132813,0.104256
0.132813,0.132813,0.126674,0.126674,0.099437
0.126674,0.12779,0.123326,0.123326,0.096809
0.123326,0.125558,0.12221,0.125,0.098123
0.124442,0.124442,0.123326,0.123326,0.096809
0.123326,0.123884,0.117746,0.117746,0.092428
0.119978,0.120536,0.119978,0.119978,0.094181
0.119978,0.124442,0.119978,0.123326,0.096809
0.123326,0.123884,0.121652,0.121652,0.095495
0.121652,0.12221,0.11942,0.11942,0.093742
0.11942,0.11942,0.112165,0.112165,0.088047
0.112165,0.112165,0.110491,0.110491,0.086733
0.110491,0.111049,0.107143,0.111049,0.087171
0.112723,0.116071,0.112723,0.112723,0.088485
0.115513,0.115513,0.115513,0.115513,0.090676
0.115513,0.115513,0.109933,0.109933,0.086295
0.109933,0.110491,0.098772,0.098772,0.077534
0.098772,0.098772,0.092634,0.095982,0.075344
0.09933,0.099888,0.09933,0.09933,0.077972
0.102679,0.103795,0.102679,0.102679,0.080601
0.102679,0.102679,0.097098,0.097098,0.07622
0.097098,0.097656,0.097098,0.097098,0.07622
0.097098,0.103237,0.09654,0.101004,0.079286
0.102121,0.103237,0.102121,0.102121,0.080163
0.102121,0.103237,0.098214,0.098214,0.077096
0.09933,0.101004,0.09933,0.09933,0.077972
0.101004,0.102679,0.101004,0.101004,0.079286
0.101004,0.102679,0.09933,0.09933,0.077972
0.09933,0.09933,0.09654,0.09654,0.075782
0.100446,0.100446,0.100446,0.100446,0.078848
0.100446,0.101563,0.097656,0.097656,0.076658
0.097656,0.09933,0.097656,0.097656,0.076658
0.097656,0.09933,0.097656,0.098772,0.077534
0.098772,0.101004,0.09654,0.09654,0.075782
0.09654,0.097098,0.09375,0.09375,0.073592
0.09375,0.094308,0.09375,0.09375,0.073592
0.09375,0.094308,0.092076,0.093192,0.073154
0.093192,0.09375,0.087612,0.087612,0.068774
0.087612,0.08817,0.087612,0.087612,0.068774
0.09375,0.094866,0.09375,0.09375,0.073592
0.095424,0.098214,0.095424,0.095424,0.074906
0.095424,0.095424,0.092634,0.093192,0.073154
0.095424,0.09654,0.095424,0.095424,0.074906
0.09654,0.097098,0.09654,0.09654,0.075782
0.101004,0.102121,0.101004,0.101004,0.079286
0.102121,0.102679,0.102121,0.102121,0.080163
0.102121,0.102121,0.099888,0.100446,0.078848
0.100446,0.100446,0.09654,0.09654,0.075782
0.098772,0.09933,0.098772,0.098772,0.077534
0.098772,0.100446,0.098214,0.098214,0.077096
0.098214,0.098772,0.098214,0.098214,0.077096
0.098214,0.101004,0.097656,0.097656,0.076658
0.097656,0.098214,0.094308,0.094308,0.07403
0.094866,0.095424,0.094866,0.094866,0.074468
0.094866,0.095424,0.093192,0.093192,0.073154
0.092076,0.092076,0.085938,0.085938,0.06746
0.085938,0.089844,0.085938,0.089286,0.070088
0.089286,0.090402,0.08817,0.08817,0.069212
0.089286,0.089286,0.089286,0.089286,0.070088
0.088728,0.088728,0.088728,0.088728,0.06965
0.089286,0.089844,0.089286,0.089286,0.070088
0.089286,0.091518,0.089286,0.090402,0.070964
0.090402,0.09096,0.089286,0.089286,0.070088
0.089286,0.089844,0.08817,0.08817,0.069212
0.089286,0.09096,0.089286,0.089286,0.070088
